Entity_id,Category,Summary
513,World University Rankings,Institution: Sungkyunkwan University (SKKU) has a score of 58.9 and rank of 99 on indicator overall. This university has campuses in South Korea .
513,World University Rankings,Institution: The University of Sheffield has a score of 59.5 and rank of 96 on indicator overall. This university has campuses in United Kingdom .
513,World University Rankings,Institution: Tokyo Institute of Technology (Tokyo Tech) has a score of 72.5 and rank of 55 on indicator overall. This university has campuses in Japan .
513,World University Rankings,Institution: Viet Nam National University Ho Chi Minh City (VNU-HCM) has a score of  and rank of 999 on indicator overall. This university has campuses in Vietnam .
513,World University Rankings,Institution: International Christian University has a score of  and rank of 844 on indicator overall. This university has campuses in Japan .
513,World University Rankings,Institution: Aarhus University has a score of 48.6 and rank of 161 on indicator overall. This university has campuses in Denmark .
513,World University Rankings,Institution: Concordia University has a score of  and rank of 554 on indicator overall. This university has campuses in Canada .
513,World University Rankings,Institution: Arizona State University has a score of 41.8 and rank of 219 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: Freie Universitaet Berlin has a score of 55.8 and rank of 118 on indicator overall. This university has campuses in Germany .
513,World University Rankings,Institution: Jagiellonian University has a score of 35.6 and rank of 293 on indicator overall. This university has campuses in Poland .
513,World University Rankings,Institution: Al Ain University has a score of  and rank of 602 on indicator overall. This university has campuses in United Arab Emirates .
513,World University Rankings,Institution: University College Cork has a score of 35 and rank of 303 on indicator overall. This university has campuses in Ireland .
513,World University Rankings,Institution: Wuhan University has a score of 44.3 and rank of 194 on indicator overall. This university has campuses in China (Mainland) .
513,World University Rankings,"Institution: University of Kent has a score of 29.8 and rank of 377 on indicator overall. This university has campuses in France, United Kingdom ."
513,World University Rankings,Institution: Oxford Brookes University has a score of 26.5 and rank of 438 on indicator overall. This university has campuses in United Kingdom .
513,World University Rankings,Institution: Slovak University of Agriculture in Nitra has a score of  and rank of 1278 on indicator overall. This university has campuses in Slovakia .
513,World University Rankings,"Institution: University of Nottingham has a score of 56.2 and rank of 114 on indicator overall. This university has campuses in United Kingdom, Malaysia ."
513,World University Rankings,Institution: Massey University has a score of 35.7 and rank of 292 on indicator overall. This university has campuses in New Zealand .
513,World University Rankings,Institution: Université Paris 1 Panthéon-Sorbonne  has a score of 35.2 and rank of 301 on indicator overall. This university has campuses in France .
513,World University Rankings,"Institution: Heriot-Watt University has a score of 36.3 and rank of 282 on indicator overall. This university has campuses in United Kingdom, United Arab Emirates, Malaysia ."
513,World University Rankings,"Institution: Ain Shams University in Cairo (ASU, Cairo) has a score of  and rank of 807 on indicator overall. This university has campuses in Egypt ."
513,World University Rankings,Institution: National Research Nuclear University MEPhI (Moscow Engineering Physics Institute) has a score of 34.3 and rank of 310 on indicator overall. This university has campuses in Russia .
513,World University Rankings,Institution: Technische Universität Berlin (TU Berlin) has a score of 49.3 and rank of 158 on indicator overall. This university has campuses in Germany .
513,World University Rankings,Institution: North Carolina State University has a score of 34.1 and rank of 312 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: Fundación Universidad de Bogotá Jorge Tadeo Lozano has a score of  and rank of 1227 on indicator overall. This university has campuses in Colombia .
513,World University Rankings,Institution: Bond University has a score of 24.8 and rank of 481 on indicator overall. This university has campuses in Australia .
513,World University Rankings,Institution: Instituto Tecnológico de Santo Domingo (INTEC) has a score of  and rank of 843 on indicator overall. This university has campuses in Dominican Republic .
513,World University Rankings,Institution: Iowa State University has a score of 24.8 and rank of 483 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: Universidad Tecnológica de Bolívar has a score of  and rank of 1418 on indicator overall. This university has campuses in Colombia .
513,World University Rankings,Institution: University of Coimbra has a score of 26.5 and rank of 439 on indicator overall. This university has campuses in Portugal .
513,World University Rankings,Institution: RWTH Aachen University has a score of 51.1 and rank of 147 on indicator overall. This university has campuses in Germany .
513,World University Rankings,Institution: Pontifícia Universidade Católica de São Paulo has a score of  and rank of 883 on indicator overall. This university has campuses in Brazil .
513,World University Rankings,Institution: University of Jordan has a score of  and rank of 598 on indicator overall. This university has campuses in Jordan .
513,World University Rankings,Institution: University of Debrecen has a score of  and rank of 695 on indicator overall. This university has campuses in Hungary .
513,World University Rankings,Institution: Tianjin University has a score of 34.4 and rank of 307 on indicator overall. This university has campuses in China (Mainland) .
513,World University Rankings,Institution: University of Iowa has a score of 25.3 and rank of 470 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: National University of Kyiv-Mohyla Academy (NaUKMA) has a score of  and rank of 1078 on indicator overall. This university has campuses in Ukraine .
513,World University Rankings,Institution: Sogang University has a score of 25.7 and rank of 458 on indicator overall. This university has campuses in South Korea .
513,World University Rankings,Institution: Universidad Católica de Santiago de Guayaquil has a score of  and rank of 1413 on indicator overall. This university has campuses in Ecuador .
513,World University Rankings,Institution: University of Oregon has a score of  and rank of 742 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: Middle East Technical University has a score of  and rank of 505 on indicator overall. This university has campuses in Turkey .
513,World University Rankings,Institution: Leiden University has a score of 54.1 and rank of 132 on indicator overall. This university has campuses in Netherlands .
513,World University Rankings,Institution: Belarusian State University has a score of 36 and rank of 288 on indicator overall. This university has campuses in Belarus .
513,World University Rankings,Institution: University of Houston has a score of  and rank of 795 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: Bina Nusantara University (BINUS) has a score of  and rank of 1030 on indicator overall. This university has campuses in Indonesia .
513,World University Rankings,Institution: University of Westminster has a score of  and rank of 749 on indicator overall. This university has campuses in United Kingdom .
513,World University Rankings,Institution: Universidade Católica Portuguesa - UCP has a score of  and rank of 933 on indicator overall. This university has campuses in Portugal .
513,World University Rankings,Institution: Universidad del Zulia has a score of  and rank of 1346 on indicator overall. This university has campuses in Venezuela .
513,World University Rankings,Institution: Nanjing University has a score of 53.9 and rank of 133 on indicator overall. This university has campuses in China (Mainland) .
513,World University Rankings,"Institution: University of Reading has a score of 40.4 and rank of 229 on indicator overall. This university has campuses in United Kingdom, Malaysia ."
513,World University Rankings,Institution: Telkom University has a score of  and rank of 1101 on indicator overall. This university has campuses in Indonesia .
513,World University Rankings,Institution: Technische Universität Wien has a score of 45.7 and rank of 179 on indicator overall. This university has campuses in Austria .
513,World University Rankings,Institution: Istanbul University has a score of  and rank of 846 on indicator overall. This university has campuses in Turkey .
513,World University Rankings,Institution: Université de Fribourg has a score of  and rank of 581 on indicator overall. This university has campuses in Switzerland .
513,World University Rankings,Institution: Universidad Nacional de la Asunción has a score of  and rank of 1122 on indicator overall. This university has campuses in Paraguay .
513,World University Rankings,"Institution: University of Glasgow has a score of 64.6 and rank of 81 on indicator overall. This university has campuses in United Kingdom, Singapore ."
513,World University Rankings,Institution: Budapest University of Technology and Economics has a score of  and rank of 816 on indicator overall. This university has campuses in Hungary .
513,World University Rankings,Institution: University of Zilina has a score of  and rank of 991 on indicator overall. This university has campuses in Slovakia .
513,World University Rankings,Institution: Shanghai University of Finance and Economics has a score of  and rank of 1276 on indicator overall. This university has campuses in China (Mainland) .
513,World University Rankings,Institution: Xi’an Jiaotong University has a score of 35.1 and rank of 302 on indicator overall. This university has campuses in China (Mainland) .
513,World University Rankings,Institution: Babes-Bolyai University has a score of  and rank of 1023 on indicator overall. This university has campuses in Romania .
513,World University Rankings,Institution: South China University of Technology has a score of 28 and rank of 407 on indicator overall. This university has campuses in China (Mainland) .
513,World University Rankings,Institution: Deakin University has a score of 37.5 and rank of 266 on indicator overall. This university has campuses in Australia .
513,World University Rankings,Institution: University of Delaware has a score of  and rank of 587 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: University of Navarra has a score of 38.3 and rank of 254 on indicator overall. This university has campuses in Spain .
513,World University Rankings,Institution: Kazakh-British Technical University has a score of  and rank of 852 on indicator overall. This university has campuses in Kazakhstan .
513,World University Rankings,Institution: San Diego State University has a score of  and rank of 1087 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: Azerbaijan State University of Economics has a score of  and rank of 1021 on indicator overall. This university has campuses in Azerbaijan .
513,World University Rankings,Institution: Universidad Católica Andres Bello has a score of  and rank of 785 on indicator overall. This university has campuses in Venezuela .
513,World University Rankings,Institution: University of Tehran has a score of  and rank of 511 on indicator overall. This university has campuses in Iran .
513,World University Rankings,Institution: Virginia Polytechnic Institute and State University has a score of 30.2 and rank of 367 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: Universität Stuttgart has a score of 30.7 and rank of 357 on indicator overall. This university has campuses in Germany .
513,World University Rankings,Institution: University of Turku has a score of 35.8 and rank of 291 on indicator overall. This university has campuses in Finland .
513,World University Rankings,Institution: Lancaster University has a score of 51.2 and rank of 146 on indicator overall. This university has campuses in United Kingdom .
513,World University Rankings,Institution: Institut National des Sciences Appliquées de Lyon (INSA) has a score of 25.7 and rank of 457 on indicator overall. This university has campuses in France .
513,World University Rankings,Institution: Taylor's University has a score of 36.1 and rank of 285 on indicator overall. This university has campuses in Malaysia .
513,World University Rankings,Institution: EPFL has a score of 89.2 and rank of 16 on indicator overall. This university has campuses in Switzerland .
513,World University Rankings,Institution: University of the Pacific has a score of  and rank of 1186 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: Pavol Jozef Šafárik University in Košice has a score of  and rank of 718 on indicator overall. This university has campuses in Slovakia .
513,World University Rankings,Institution: University of Vermont has a score of  and rank of 748 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: University of Bayreuth has a score of  and rank of 519 on indicator overall. This university has campuses in Germany .
513,World University Rankings,Institution: University of Manitoba has a score of  and rank of 698 on indicator overall. This university has campuses in Canada .
513,World University Rankings,Institution: University of Cologne has a score of 31.9 and rank of 335 on indicator overall. This university has campuses in Germany .
513,World University Rankings,Institution: Worcester Polytechnic Institute has a score of  and rank of 1002 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: Belarusian National Technical University (BNTU) has a score of  and rank of 756 on indicator overall. This university has campuses in Belarus .
513,World University Rankings,Institution: Griffith University has a score of 35.2 and rank of 300 on indicator overall. This university has campuses in Australia .
513,World University Rankings,Institution: German University in Cairo has a score of  and rank of 1229 on indicator overall. This university has campuses in Egypt .
513,World University Rankings,Institution: University of Oklahoma has a score of  and rank of 741 on indicator overall. This university has campuses in United States .
513,World University Rankings,"Institution: Hong Kong Baptist University has a score of 36.3 and rank of 283 on indicator overall. This university has campuses in Hong Kong SAR, China (Mainland) ."
513,World University Rankings,"Institution: Rochester Institute of Technology (RIT) has a score of  and rank of 1085 on indicator overall. This university has campuses in United States, United Arab Emirates, Croatia, China (Mainland) ."
513,World University Rankings,Institution: North South University has a score of  and rank of 1079 on indicator overall. This university has campuses in Bangladesh .
513,World University Rankings,Institution: Universidad Pontificia Bolivariana  has a score of  and rank of 637 on indicator overall. This university has campuses in Colombia .
513,World University Rankings,Institution: University of the Punjab has a score of  and rank of 989 on indicator overall. This university has campuses in Pakistan .
513,World University Rankings,Institution: Anna University has a score of  and rank of 552 on indicator overall. This university has campuses in India .
513,World University Rankings,Institution: Taipei Medical University (TMU) has a score of 29.3 and rank of 386 on indicator overall. This university has campuses in Taiwan .
513,World University Rankings,Institution: Brno University of Technology has a score of  and rank of 705 on indicator overall. This university has campuses in Czechia .
513,World University Rankings,Institution: University of South Carolina has a score of  and rank of 746 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: Pontificia Universidad Católica Argentina has a score of 33.3 and rank of 323 on indicator overall. This university has campuses in Argentina .
513,World University Rankings,Institution: University of Cincinnati has a score of  and rank of 735 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: Shiraz University has a score of  and rank of 780 on indicator overall. This university has campuses in Iran .
513,World University Rankings,Institution: International Islamic University Malaysia (IIUM) has a score of  and rank of 668 on indicator overall. This university has campuses in Malaysia .
513,World University Rankings,Institution: Humboldt-Universität zu Berlin has a score of 54.1 and rank of 131 on indicator overall. This university has campuses in Germany .
513,World University Rankings,Institution: California Polytechnic State University has a score of  and rank of 1215 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: Tongji University has a score of 42.4 and rank of 212 on indicator overall. This university has campuses in China (Mainland) .
513,World University Rankings,Institution: Hanoi University of Science and Technology has a score of  and rank of 1230 on indicator overall. This university has campuses in Vietnam .
513,World University Rankings,Institution: Riga Stradins University has a score of  and rank of 890 on indicator overall. This university has campuses in Latvia .
513,World University Rankings,Institution: Loughborough University has a score of 38.1 and rank of 256 on indicator overall. This university has campuses in United Kingdom .
513,World University Rankings,Institution: HSE University has a score of 34.3 and rank of 309 on indicator overall. This university has campuses in Russia .
513,World University Rankings,Institution: University of Strathclyde has a score of 33.1 and rank of 326 on indicator overall. This university has campuses in United Kingdom .
513,World University Rankings,Institution: Odessa I.I.Mechnikov National University has a score of  and rank of 1082 on indicator overall. This university has campuses in Ukraine .
513,World University Rankings,Institution: Iran University of Science and Technology has a score of  and rank of 535 on indicator overall. This university has campuses in Iran .
513,World University Rankings,Institution: Baku State University has a score of  and rank of 1024 on indicator overall. This university has campuses in Azerbaijan .
513,World University Rankings,Institution: National Taipei University of Technology has a score of 26.6 and rank of 436 on indicator overall. This university has campuses in Taiwan .
513,World University Rankings,"Institution: University of California, Davis has a score of 58.2 and rank of 102 on indicator overall. This university has campuses in United States ."
513,World University Rankings,Institution: Istanbul Technical University has a score of  and rank of 611 on indicator overall. This university has campuses in Turkey .
513,World University Rankings,Institution: University of Saskatchewan has a score of 25.1 and rank of 474 on indicator overall. This university has campuses in Canada .
513,World University Rankings,Institution: Novosibirsk State University has a score of 37.9 and rank of 260 on indicator overall. This university has campuses in Russia .
513,World University Rankings,Institution: Shenzhen University has a score of  and rank of 586 on indicator overall. This university has campuses in China (Mainland) .
513,World University Rankings,Institution: Simon Fraser University has a score of 32.9 and rank of 329 on indicator overall. This university has campuses in Canada .
513,World University Rankings,Institution: Ghent University has a score of 51.6 and rank of 143 on indicator overall. This university has campuses in Belgium .
513,World University Rankings,Institution: Universidad de San Carlos de Guatemala has a score of  and rank of 1336 on indicator overall. This university has campuses in Guatemala .
513,World University Rankings,Institution: Chiang Mai University has a score of  and rank of 605 on indicator overall. This university has campuses in Thailand .
513,World University Rankings,Institution: University of Oulu has a score of 29 and rank of 394 on indicator overall. This university has campuses in Finland .
513,World University Rankings,Institution: Tamkang University has a score of  and rank of 1285 on indicator overall. This university has campuses in Taiwan .
513,World University Rankings,Institution: BRAC University has a score of  and rank of 1022 on indicator overall. This university has campuses in Bangladesh .
513,World University Rankings,"Institution: Stony Brook University, State University of New York has a score of 27.5 and rank of 417 on indicator overall. This university has campuses in United States ."
513,World University Rankings,Institution: Colorado School of Mines has a score of  and rank of 503 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: Aalborg University has a score of 32.5 and rank of 330 on indicator overall. This university has campuses in Denmark .
513,World University Rankings,Institution: Nankai University has a score of 29.7 and rank of 379 on indicator overall. This university has campuses in China (Mainland) .
513,World University Rankings,"Institution: University of Wollongong has a score of 45.4 and rank of 187 on indicator overall. This university has campuses in Australia, United Arab Emirates ."
513,World University Rankings,"Institution: Yeshiva University has a score of 38.8 and rank of 247 on indicator overall. This university has campuses in United States, Israel ."
513,World University Rankings,Institution: Universidad Central del Ecuador has a score of  and rank of 1306 on indicator overall. This university has campuses in Ecuador .
513,World University Rankings,Institution: Koç University has a score of 24.9 and rank of 478 on indicator overall. This university has campuses in Turkey .
513,World University Rankings,Institution: Vilnius Gediminas Technical University (VILNIUS TECH) has a score of  and rank of 752 on indicator overall. This university has campuses in Lithuania .
513,World University Rankings,Institution: Aston University has a score of  and rank of 565 on indicator overall. This university has campuses in United Kingdom .
513,World University Rankings,Institution: Xiamen University has a score of 27.3 and rank of 424 on indicator overall. This university has campuses in China (Mainland) .
513,World University Rankings,Institution: University of York has a score of 48.4 and rank of 162 on indicator overall. This university has campuses in United Kingdom .
513,World University Rankings,Institution: Ohio University has a score of  and rank of 1083 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: Saarland University has a score of 26.4 and rank of 442 on indicator overall. This university has campuses in Germany .
513,World University Rankings,Institution: Indian Institute of Technology Guwahati (IITG) has a score of 29.3 and rank of 384 on indicator overall. This university has campuses in India .
513,World University Rankings,Institution: Universidad del Pacífico has a score of  and rank of 1137 on indicator overall. This university has campuses in Peru .
513,World University Rankings,Institution: Masaryk University has a score of  and rank of 556 on indicator overall. This university has campuses in Czechia .
513,World University Rankings,"Institution: University of Bradford has a score of  and rank of 734 on indicator overall. This university has campuses in United Kingdom, United Arab Emirates ."
513,World University Rankings,Institution: Indian Institute of Technology Bhubaneswar has a score of  and rank of 841 on indicator overall. This university has campuses in India .
513,World University Rankings,Institution: Duy Tan University has a score of  and rank of 832 on indicator overall. This university has campuses in Vietnam .
513,World University Rankings,Institution: Yarmouk University has a score of  and rank of 1398 on indicator overall. This university has campuses in Jordan .
513,World University Rankings,Institution: University of Stirling has a score of  and rank of 510 on indicator overall. This university has campuses in United Kingdom .
513,World University Rankings,Institution: Shahid Beheshti University (SBU) has a score of  and rank of 1091 on indicator overall. This university has campuses in Iran .
513,World University Rankings,Institution: Technical University of Kosice has a score of  and rank of 908 on indicator overall. This university has campuses in Slovakia .
513,World University Rankings,Institution: University of Kansas has a score of 29.9 and rank of 374 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: University of Tasmania has a score of 35.6 and rank of 294 on indicator overall. This university has campuses in Australia .
513,World University Rankings,Institution: Multimedia University (MMU) has a score of  and rank of 1071 on indicator overall. This university has campuses in Malaysia .
513,World University Rankings,Institution: Universidad Autónoma de Madrid has a score of 42.2 and rank of 215 on indicator overall. This university has campuses in Spain .
513,World University Rankings,Institution: University of Turin has a score of 25 and rank of 476 on indicator overall. This university has campuses in Italy .
513,World University Rankings,"Institution: Vietnam National University, Hanoi  has a score of  and rank of 1000 on indicator overall. This university has campuses in Vietnam ."
513,World University Rankings,Institution: University of Tromsø The Arctic University of Norway has a score of 26 and rank of 455 on indicator overall. This university has campuses in Norway .
513,World University Rankings,Institution: Universität Heidelberg has a score of 69 and rank of 65 on indicator overall. This university has campuses in Germany .
513,World University Rankings,Institution: Illinois Institute of Technology has a score of 26.3 and rank of 446 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: Rheinische Friedrich-Wilhelms-Universität Bonn has a score of 43.3 and rank of 201 on indicator overall. This university has campuses in Germany .
513,World University Rankings,"Institution: Temple University has a score of  and rank of 782 on indicator overall. This university has campuses in United States, Japan, Italy ."
513,World University Rankings,Institution: Karaganda Buketov University has a score of  and rank of 805 on indicator overall. This university has campuses in Kazakhstan .
513,World University Rankings,Institution: Ton Duc Thang University has a score of  and rank of 1112 on indicator overall. This university has campuses in Vietnam .
513,World University Rankings,Institution: Jadavpur University has a score of  and rank of 711 on indicator overall. This university has campuses in India .
513,World University Rankings,Institution: Chalmers University of Technology has a score of 54.5 and rank of 125 on indicator overall. This university has campuses in Sweden .
513,World University Rankings,Institution: University of Peshawar has a score of  and rank of 980 on indicator overall. This university has campuses in Pakistan .
513,World University Rankings,Institution: Marquette University has a score of  and rank of 1068 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: Brunel University London has a score of 27.7 and rank of 412 on indicator overall. This university has campuses in United Kingdom .
513,World University Rankings,Institution: Universidad EAFIT has a score of  and rank of 919 on indicator overall. This university has campuses in Colombia .
513,World University Rankings,Institution: Kyushu University has a score of 53.5 and rank of 135 on indicator overall. This university has campuses in Japan .
513,World University Rankings,Institution: Vytautas Magnus University has a score of  and rank of 1001 on indicator overall. This university has campuses in Lithuania .
513,World University Rankings,Institution: Linköping University has a score of 33.7 and rank of 320 on indicator overall. This university has campuses in Sweden .
513,World University Rankings,"Institution: Florida State University has a score of  and rank of 515 on indicator overall. This university has campuses in United States, Panama ."
513,World University Rankings,Institution: Queensland University of Technology (QUT) has a score of 41.5 and rank of 222 on indicator overall. This university has campuses in Australia .
513,World University Rankings,Institution: Universidade Nova de Lisboa has a score of 29.9 and rank of 373 on indicator overall. This university has campuses in Portugal .
513,World University Rankings,Institution: Slovak University of Technology in Bratislava has a score of  and rank of 900 on indicator overall. This university has campuses in Slovakia .
513,World University Rankings,Institution: The University of Georgia has a score of  and rank of 633 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: Universidad de la República (Udelar) has a score of  and rank of 787 on indicator overall. This university has campuses in Uruguay .
513,World University Rankings,Institution: Baylor University has a score of  and rank of 1026 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: Silesian University of Technology has a score of  and rank of 1096 on indicator overall. This university has campuses in Poland .
513,World University Rankings,Institution: University of Bergen has a score of 42.7 and rank of 207 on indicator overall. This university has campuses in Norway .
513,World University Rankings,Institution: Université Paris-Nanterre has a score of  and rank of 1392 on indicator overall. This university has campuses in France .
513,World University Rankings,Institution: Universität Konstanz has a score of  and rank of 549 on indicator overall. This university has campuses in Germany .
513,World University Rankings,Institution: City University of New York has a score of  and rank of 707 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: Kharkiv National University of Radio Electronics has a score of  and rank of 1062 on indicator overall. This university has campuses in Ukraine .
513,World University Rankings,"Institution: Lebanese American University has a score of  and rank of 615 on indicator overall. This university has campuses in Lebanon, United States ."
513,World University Rankings,"Institution: University of California, San Diego (UCSD) has a score of 74.5 and rank of 53 on indicator overall. This university has campuses in United States ."
513,World University Rankings,Institution: University of Missouri Saint Louis has a score of  and rank of 1162 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: Johannes Kepler University Linz has a score of 31 and rank of 350 on indicator overall. This university has campuses in Austria .
513,World University Rankings,Institution: University of Southern Denmark (SDU) has a score of 31.1 and rank of 349 on indicator overall. This university has campuses in Denmark .
513,World University Rankings,"Institution: China University of Petroleum, Beijing has a score of  and rank of 542 on indicator overall. This university has campuses in China (Mainland) ."
513,World University Rankings,Institution: Ankara Üniversitesi has a score of  and rank of 1016 on indicator overall. This university has campuses in Turkey .
513,World University Rankings,Institution: Loyola University Chicago has a score of  and rank of 862 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: Osaka University has a score of 68.2 and rank of 68 on indicator overall. This university has campuses in Japan .
513,World University Rankings,Institution: University of Surrey has a score of 34.7 and rank of 305 on indicator overall. This university has campuses in United Kingdom .
513,World University Rankings,Institution: University of Groningen has a score of 51.4 and rank of 145 on indicator overall. This university has campuses in Netherlands .
513,World University Rankings,Institution: Marmara University has a score of  and rank of 1249 on indicator overall. This university has campuses in Turkey .
513,World University Rankings,Institution: Szechenyi Istvan University (University of Gyor) has a score of  and rank of 906 on indicator overall. This university has campuses in Hungary .
513,World University Rankings,Institution: University of Santo Tomas has a score of  and rank of 982 on indicator overall. This university has campuses in Philippines .
513,World University Rankings,Institution: University of Miskolc  has a score of  and rank of 1161 on indicator overall. This university has campuses in Hungary .
513,World University Rankings,Institution: Universidad Peruana Cayetano Heredia (UPCH) has a score of  and rank of 690 on indicator overall. This university has campuses in Peru .
513,World University Rankings,"Institution: Lingnan University, Hong Kong has a score of  and rank of 618 on indicator overall. This university has campuses in Hong Kong SAR ."
513,World University Rankings,Institution: University of Milano-Bicocca  has a score of  and rank of 642 on indicator overall. This university has campuses in Italy .
513,World University Rankings,Institution: Huazhong University of Science and Technology has a score of 34.6 and rank of 306 on indicator overall. This university has campuses in China (Mainland) .
513,World University Rankings,Institution: Chung Yuan Christian University has a score of  and rank of 1220 on indicator overall. This university has campuses in Taiwan .
513,World University Rankings,Institution: Abu Dhabi University has a score of  and rank of 653 on indicator overall. This university has campuses in United Arab Emirates .
513,World University Rankings,Institution: Mutah University has a score of  and rank of 1073 on indicator overall. This university has campuses in Jordan .
513,World University Rankings,Institution: Bar-Ilan University has a score of  and rank of 502 on indicator overall. This university has campuses in Israel .
513,World University Rankings,Institution: Kaunas University of Technology has a score of  and rank of 851 on indicator overall. This university has campuses in Lithuania .
513,World University Rankings,Institution: Fu Jen Catholic University has a score of  and rank of 1226 on indicator overall. This university has campuses in Taiwan .
513,World University Rankings,Institution: Jilin University has a score of 24.3 and rank of 498 on indicator overall. This university has campuses in China (Mainland) .
513,World University Rankings,Institution: Università Cattolica del Sacro Cuore has a score of  and rank of 522 on indicator overall. This university has campuses in Italy .
513,World University Rankings,"Institution: Curtin University has a score of 44.4 and rank of 193 on indicator overall. This university has campuses in Australia, Malaysia, United Arab Emirates, Mauritius, Singapore ."
513,World University Rankings,Institution: University of Windsor has a score of  and rank of 799 on indicator overall. This university has campuses in Canada .
513,World University Rankings,"Institution: Goldsmiths, University of London has a score of  and rank of 516 on indicator overall. This university has campuses in United Kingdom ."
513,World University Rankings,Institution: Toraighyrov University has a score of  and rank of 1292 on indicator overall. This university has campuses in Kazakhstan .
513,World University Rankings,Institution: Universitat Autònoma de Barcelona has a score of 45.8 and rank of 178 on indicator overall. This university has campuses in Spain .
513,World University Rankings,Institution: Auburn University has a score of  and rank of 1020 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: University of Hradec Kralove has a score of  and rank of 963 on indicator overall. This university has campuses in Czechia .
513,World University Rankings,Institution: Colorado State University has a score of 27.9 and rank of 408 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: Università degli Studi di Pavia has a score of  and rank of 576 on indicator overall. This university has campuses in Italy .
513,World University Rankings,Institution: Institut Teknologi Sepuluh Nopember (ITS Surabaya) has a score of  and rank of 710 on indicator overall. This university has campuses in Indonesia .
513,World University Rankings,Institution: Université de Tunis El Manar has a score of  and rank of 1395 on indicator overall. This university has campuses in Tunisia .
513,World University Rankings,Institution: Western Michigan University has a score of  and rank of 1202 on indicator overall. This university has campuses in United States .
513,World University Rankings,Institution: Universidad San Francisco de Quito (USFQ) has a score of  and rank of 730 on indicator overall. This university has campuses in Ecuador .
513,World University Rankings,Institution: Cardiff University has a score of 47.8 and rank of 166 on indicator overall. This university has campuses in United Kingdom .
513,World University Rankings,Institution: Indian Institute of Technology Hyderabad (IITH) has a score of  and rank of 583 on indicator overall. This university has campuses in India .
513,World University Rankings,Institution:  Don State Technical University has a score of  and rank of 1205 on indicator overall. This university has campuses in Russia .
513,World University Rankings,Institution:  University of Dundee has a score of 30.8 and rank of 354 on indicator overall. This university has campuses in United Kingdom .
513,World University Rankings,Institution: Western Sydney University has a score of  and rank of 501 on indicator overall. This university has campuses in Australia .
513,World University Rankings,Institution: AGH University of Science and Technology has a score of  and rank of 804 on indicator overall. This university has campuses in Poland .
513,World University Rankings,Institution: Abai Kazakh National Pedagogical University has a score of  and rank of 514 on indicator overall. This university has campuses in Kazakhstan .
513,World University Rankings,Institution: Aberystwyth University has a score of  and rank of 652 on indicator overall. This university has campuses in United Kingdom .
513,World University Rankings,Institution: Abo Akademi University has a score of  and rank of 601 on indicator overall. This university has campuses in Finland .
513,World University Rankings,"Institution: Adam Mickiewicz University, Poznań has a score of  and rank of 806 on indicator overall. This university has campuses in Poland ."
513,World University Rankings,Institution: Ahlia University has a score of  and rank of 654 on indicator overall. This university has campuses in Bahrain .
513,World University Rankings,Institution: Airlangga University has a score of 29.9 and rank of 369 on indicator overall. This university has campuses in Indonesia .
513,World University Rankings,Institution: Aix-Marseille University has a score of 24.5 and rank of 490 on indicator overall. This university has campuses in France .
513,World University Rankings,Institution: Ajman University has a score of  and rank of 655 on indicator overall. This university has campuses in United Arab Emirates .
513,World University Rankings,Institution: Ajou University  has a score of 24.6 and rank of 488 on indicator overall. This university has campuses in South Korea .
513,World University Rankings,Institution: Akdeniz Üniversitesi has a score of  and rank of 1206 on indicator overall. This university has campuses in Turkey .
513,World University Rankings,Institution: Al-Azhar University has a score of  and rank of 1207 on indicator overall. This university has campuses in Egypt .
513,World University Rankings,Institution: Al-Balqa Applied University has a score of  and rank of 1208 on indicator overall. This university has campuses in Jordan .
513,World University Rankings,Institution: Al-Farabi Kazakh National University has a score of 50.8 and rank of 150 on indicator overall. This university has campuses in Kazakhstan .
